Ward_ID,Ward_Name,date,UTCI_mean,UTCI_max,UTCI_min,NCTL,DayStress,DayStress_norm,NCTL_norm,CTBI
1,Ramol Hathijan,2021-06-01,33.742731603800976,42.84150193065816,27.740235623146155,0.0,38.98489710616053,0.7557766864754762,0.0,0.3948939813422114
1,Ramol Hathijan,2021-06-02,34.61521740750228,43.396101121461854,27.96952833496345,0.0,40.336978326701306,0.8130041213670296,0.0,0.3983764051446024
1,Ramol Hathijan,2021-06-03,34.9022850218527,43.9122223722654,28.42266371750961,0.743108803726372,40.10995707773456,0.8033953467262228,0.0415148285121348,0.4056000098869753
1,Ramol Hathijan,2021-06-04,34.62944831536279,44.43792612483019,26.812204178228896,0.0,40.79973037756949,0.8325903063237292,0.0,0.408808552869442
1,Ramol Hathijan,2021-06-05,34.712881210000745,43.86878643271622,28.01528112201328,1.398642889566176,39.844670911976806,0.7921669925801161,0.0781371710560936,0.4167116115540408
1,Ramol Hathijan,2021-06-06,35.17724534096988,43.46544911206304,28.69126067993197,0.8497804195202647,40.396983318669285,0.8155438591570733,0.0474741897989195,0.4211508354312275
1,Ramol Hathijan,2021-06-07,35.67352794145362,44.58023336969666,29.589865784939228,0.7328078421645827,40.565382754914985,0.8226714396804317,0.0409393506674325,0.4243472033540389
1,Ramol Hathijan,2021-06-08,36.134635245678986,44.25314653320311,29.582935251301684,3.537782199081612,40.991905861965535,0.840724218587246,0.197643226095108,0.4527981590501803
1,Ramol Hathijan,2021-06-09,35.51270448253769,43.70846974145601,29.848516645657565,1.4577778230958387,40.16831110818488,0.8058652068407798,0.0814408280875401,0.4500546165743742
1,Ramol Hathijan,2021-06-10,34.94370509042813,42.83327243112216,28.62616753220818,1.2950627292832024,39.426467543156285,0.7744663502688262,0.0723505183211995,0.4420607618905657
1,Ramol Hathijan,2021-06-11,35.37871052104879,43.96106567521562,29.433139688677823,2.216834302282344,40.20900781040231,0.8075877127384045,0.1238465961344707,0.4491576796543273
1,Ramol Hathijan,2021-06-12,36.63487528498424,45.81636054368251,30.30083856378612,4.733516746242664,41.31270306571501,0.8543021019363122,0.2644446344790478,0.4822223862203331
1,Ramol Hathijan,2021-06-13,36.04343478933679,44.38956313791032,29.65188281350925,3.7986098689941343,40.73728407682451,0.8299472390613406,0.2122147342421508,0.4938799663497568
1,Ramol Hathijan,2021-06-14,35.96963236570726,44.90345795625177,30.07207566326812,3.767608954083201,40.59889088936711,0.8240896862721043,0.2104828241102927,0.5009018530021894
1,Ramol Hathijan,2021-06-15,35.2699874190618,44.35278379945361,28.790085006532312,1.3643408163359396,40.20189158515392,0.8072865153614355,0.0762208370271829,0.4831573999598252
1,Ramol Hathijan,2021-06-16,34.43906732245883,42.77995443409872,28.99362016994033,0.5083042911086153,39.33444800998695,0.7705715828811888,0.0283971409994581,0.4580554885539747
1,Ramol Hathijan,2021-06-17,32.04665653194982,39.52559924822662,27.04473224546977,0.0,35.59225052817127,0.6121814214851978,0.0,0.4124660552105619
1,Ramol Hathijan,2021-06-18,29.387322935014282,33.191204027532905,26.647870379861416,0.0,32.320367598576055,0.4736975312560987,0.0,0.3597808683358081
1,Ramol Hathijan,2021-06-19,29.992240611079595,34.25115342458192,25.94362872839092,0.0,32.46025011406435,0.4796181205120988,0.0,0.3237893259118805
1,Ramol Hathijan,2021-06-20,30.55494081025364,36.2449313017289,27.665575061889,0.0,32.366900549719176,0.4756670589674515,0.0,0.298002586983434
1,Ramol Hathijan,2021-06-21,32.70275601956319,38.69643752714446,28.492654327066205,0.0,36.29444357823736,0.6419020524972064,0.0,0.3048871187629848
1,Ramol Hathijan,2021-06-22,33.0540804810282,38.14034626197861,29.249468090500272,0.0,36.20653605970756,0.6381813279455184,0.0,0.3091481823259171
1,Ramol Hathijan,2021-06-23,32.709071468555614,38.279342030107,29.02446642705605,0.0,36.47924793014176,0.6497239783220875,0.0,0.3138623243764551
1,Ramol Hathijan,2021-06-24,32.03754708161193,37.47353988471258,27.80980417067359,0.0,34.44185223128529,0.5634903054233495,0.0,0.304227172877021
1,Ramol Hathijan,2021-06-25,33.12661299495102,39.530614608247134,27.755309614127388,0.0,37.10506723564039,0.6762120568599848,0.0,0.3143908295429124
1,Ramol Hathijan,2021-06-26,33.393361953943916,40.271910679584174,28.0224825911432,0.0,37.70969286225519,0.7018031035775953,0.0,0.325344046216678
1,Ramol Hathijan,2021-06-27,33.61751014687343,41.33419366587649,28.147053545291964,0.0,38.658097869266825,0.7419447644224032,0.0,0.339032547015035
1,Ramol Hathijan,2021-06-28,31.510989662304766,37.470936112949005,27.168447039000878,0.0,34.39988918453896,0.561714200934178,0.0,0.3215799130506512
1,Ramol Hathijan,2021-06-29,34.416415668438255,41.63769366091975,28.688822995233984,0.0,39.08669620718227,0.7600853783922313,0.0,0.3391187458942906
1,Ramol Hathijan,2021-06-30,33.57546592284684,39.14063737591503,27.990309872382262,0.2448025892892573,37.229132385675456,0.6814631691364372,0.0136762442628957,0.3416540341359033
1,Ramol Hathijan,2022-04-01,32.284253297347206,45.91473497315226,21.33551079119364,0.0,39.81175645935231,0.7907738738340351,0.0,0.1186160810751052
1,Ramol Hathijan,2022-04-02,32.65687088958447,46.01470782890855,21.68002669967408,0.0,40.12933985389095,0.8042157312886704,0.0,0.2036636164458742
1,Ramol Hathijan,2022-04-03,31.687130495974056,45.729499322170845,18.35470773688695,0.0,39.79907417126382,0.7902370903887552,0.0,0.2611000950704252
1,Ramol Hathijan,2022-04-04,31.204837726020557,45.61906889691759,18.103653325927443,0.0,39.43040361390194,0.7746329462017505,0.0,0.2989650084795602
1,Ramol Hathijan,2022-04-05,32.56672308541656,46.19153223937374,20.061102884513662,0.0,40.219292743747296,0.808023027085222,0.0,0.3304789599984754
1,Ramol Hathijan,2022-04-06,30.57614154534227,45.168109512398445,18.62672321777187,0.0,39.28414241642422,0.7684423764129997,0.0,0.3466016284608827
1,Ramol Hathijan,2022-04-07,31.215224903811432,46.44121829919101,19.27647731869149,0.0,39.58162646391328,0.7810335201256143,0.0,0.35977616794146
1,Ramol Hathijan,2022-04-08,32.6473139153074,47.02874998778158,19.721225588448828,0.0,40.57649088537627,0.8231415962088139,0.0,0.3753145569903441
1,Ramol Hathijan,2022-04-09,31.643743253560995,44.76319692674169,19.94011251968338,0.0,39.40124188295407,0.7733986630582594,0.0,0.3787299893519797
1,Ramol Hathijan,2022-04-10,31.63111798231264,43.95023021440698,20.12769992963851,0.0,38.94081071219324,0.7539107103772672,0.0,0.3781975991029759
1,Ramol Hathijan,2022-04-11,31.34626318664189,43.05433633366221,19.386292452960053,0.0,38.52280106014913,0.7362182672141059,0.0,0.375171059454199
1,Ramol Hathijan,2022-04-12,30.697042624633795,44.10714711031872,17.804357277543364,0.0,38.86722979298141,0.750796365469961,0.0,0.3752391964384334
1,Ramol Hathijan,2022-04-13,30.80558583536238,44.78905985225021,18.84433464575908,0.0,39.26191742822737,0.7675016939704968,0.0,0.3777926916024778
1,Ramol Hathijan,2022-04-14,31.258393605805413,44.36745315673151,20.27261053016246,0.0,38.93367041556744,0.7536084941686167,0.0,0.377496158247027
1,Ramol Hathijan,2022-04-15,32.08989654764969,44.49610972843383,21.219107322023632,0.0,38.97791958337114,0.7554813597413511,0.0,0.3775695147341215
1,Ramol Hathijan,2022-04-16,32.46232670203827,45.109042961099526,20.91218112962416,0.0,39.72896507266257,0.7872696918223409,0.0,0.3823891140872361
1,Ramol Hathijan,2022-04-17,32.21951609261467,44.939064786873885,21.10886751080298,0.0,39.65917979701414,0.7843159992054415,0.0,0.3853197797418815
1,Ramol Hathijan,2022-04-18,32.33737472329838,45.12462130376004,21.479363569176588,0.0,39.92843582879276,0.7957123796844234,0.0,0.3890807027719805
1,Ramol Hathijan,2022-04-19,32.31848665889033,45.2751262382847,22.64837591368809,0.0,39.291978741852,0.7687740523481392,0.0,0.3876725997926072
1,Ramol Hathijan,2022-04-20,32.61939049163219,44.91020451249799,23.56785207051114,0.0,37.71332734064256,0.7019569344807379,0.0,0.3766643600269357
1,Ramol Hathijan,2022-04-21,33.07666004722734,45.34061762820858,22.322222045636988,0.0,40.13052811105418,0.8042660247979733,0.0,0.384304955738551
1,Ramol Hathijan,2022-04-22,32.87526085493763,45.164204939207394,20.724614299528533,0.0,39.936336925453936,0.7960467970906268,0.0,0.3884204885805797
1,Ramol Hathijan,2022-04-23,32.977845168897375,45.71760045011332,21.117772902840557,0.0,40.15556991424796,0.8053259301794458,0.0,0.3926932315333226
1,Ramol Hathijan,2022-04-24,32.796888037009396,45.942955719063455,21.110976204232955,0.0,40.54442576738306,0.8217844259261643,0.0,0.3981529259622504
1,Ramol Hathijan,2022-04-25,32.64997446327848,45.27234793591359,21.599778160790866,0.0,39.87689388887465,0.7935308443106326,0.0,0.3977366748201701
1,Ramol Hathijan,2022-04-26,33.131545575817306,46.167689498728826,22.483865693737272,0.0,40.333874929244885,0.8128727686988749,0.0,0.4003465876789503
1,Ramol Hathijan,2022-04-27,33.96209995514918,47.720655514986994,22.883755652008528,0.0,41.53351095405292,0.8636478933439801,0.0,0.4097897953768622
1,Ramol Hathijan,2022-04-28,35.218858127116896,48.27335483107773,24.521875936756206,0.0,42.08955625605272,0.8871827563636886,0.0,0.4199302702183568
1,Ramol Hathijan,2022-04-29,34.70684568069537,46.58752985128163,24.92961468287096,0.0,41.79087884902692,0.874541103181559,0.0,0.4251323546300836
1,Ramol Hathijan,2022-04-30,35.57357661173458,47.869264235607645,25.86217293793596,1.2886274548005616,42.1832205277062,0.8911471380341702,0.0719910025743322,0.4420633693323338
1,Ramol Hathijan,2022-05-01,35.728772557337415,47.35926035204996,26.471290070363374,0.4397362537689702,41.79782040144901,0.8748349074539996,0.0245664902289456,0.4443545681850754
1,Ramol Hathijan,2022-05-02,35.24093516250769,46.09273366498229,24.551682662211437,0.0,41.25641090863946,0.8519195115230987,0.0,0.4388361244580175
1,Ramol Hathijan,2022-05-03,34.46876019715762,44.41752814592908,25.30844746231436,0.0,40.3322651064704,0.8128046322388649,0.0,0.429105981956442
1,Ramol Hathijan,2022-05-04,35.34409337334697,46.04962124589202,26.153517568292514,0.0,41.63935177966008,0.8681276530390962,0.0,0.4305933353253738
1,Ramol Hathijan,2022-05-05,34.77308558071979,45.72379371047447,26.212915312185046,0.0,41.03762390990644,0.8426592551606117,0.0,0.4278142230018534
1,Ramol Hathijan,2022-05-06,35.21933175686013,46.72781631856781,25.14190452041415,0.0,41.64316927197278,0.8682892300874681,0.0,0.4297133406144175
1,Ramol Hathijan,2022-05-07,34.708801127433965,46.42823770160884,25.777215656734384,0.1901386930595521,40.81406050205333,0.8331968351723134,0.0106223680789486,0.4273722189177815
1,Ramol Hathijan,2022-05-08,35.196447591012195,47.433877234105175,25.312521749189447,0.0520701274365436,41.81692795090757,0.8756436429248905,0.002908971607244,0.4309434454222672
1,Ramol Hathijan,2022-05-09,35.76385245862518,48.05686255116672,26.61986614609452,0.0,41.83181776907286,0.8762738610557663,0.0,0.4331014909539519
1,Ramol Hathijan,2022-05-10,36.033372402017825,48.21906307390694,26.69359931357336,0.3408555087253191,41.92488042736672,0.8802127791750615,0.0190423769994234,0.4380593170939391
1,Ramol Hathijan,2022-05-11,37.52582182566692,49.587907577766096,27.41889280765234,2.0146036933896454,43.493317962105294,0.9465975906324832,0.1125486960073496,0.4655134649617322
1,Ramol Hathijan,2022-05-12,37.222887500930696,49.47715730917165,26.51966814587633,0.6416253085080896,43.93740143860433,0.9653936199328524,0.0358453089482805,0.4760452648053825
1,Ramol Hathijan,2022-05-13,35.640429415943146,47.178457112780194,26.857934202156923,0.0,41.68326235983481,0.869986187740876,0.0,0.4637296135248991
1,Ramol Hathijan,2022-05-14,36.576667672480525,48.05673535940326,27.507865485317197,1.2971309370601531,42.505926049108254,0.9048057917708108,0.0724660616854511,0.4712015074858687
1,Ramol Hathijan,2022-05-15,36.14560711144846,46.9131597168922,25.85673423850296,2.0156379840961023,42.15225162825983,0.8898363656857302,0.1126064781263273,0.4802074818119167
1,Ramol Hathijan,2022-05-16,35.42589195018005,46.28041881177977,26.99463898820265,0.0,41.03526168662533,0.8425592730168134,0.0,0.4625291282208637
1,Ramol Hathijan,2022-05-17,34.99399791082045,44.89644450288539,27.17951283546372,0.0,40.31601720516223,0.8121169326390836,0.0,0.445587929650467
1,Ramol Hathijan,2022-05-18,35.6421572128914,45.90652449785939,27.170203803895863,0.2025040019690962,41.41505939161188,0.8586343786420404,0.0113131736195439,0.4424036835945646
1,Ramol Hathijan,2022-05-19,36.82561713559404,48.35417346224162,26.24383343144789,3.692976563087505,43.175313392622456,0.933137906762296,0.2063133796115867,0.4806002714722776
1,Ramol Hathijan,2022-05-20,35.613444842387246,47.16126895221754,26.65905736643672,0.0,41.94604617037371,0.881108628597021,0.0,0.4685864843201475
1,Ramol Hathijan,2022-05-21,34.66525250596013,46.54084874369792,26.357534883955047,0.0792623623529635,40.73903630891099,0.830021403058385,0.0044281044229986,0.4531779651463107
1,Ramol Hathijan,2022-05-22,34.520031023646816,44.88563077856392,27.4039569517816,0.5002143596122366,39.7965222554176,0.7901290794233491,0.0279451854889556,0.4399357153392632
1,Ramol Hathijan,2022-05-23,34.69695807993288,44.45694062925935,28.025577859640908,1.0788359858842966,39.44806082527711,0.7753802954726285,0.0602707042658026,0.4333026506982489
1,Ramol Hathijan,2022-05-24,35.32736138606099,44.87289850511364,27.98318148769518,0.3478283209741519,40.60139112708066,0.8241955099377183,0.0194319230568863,0.4298559704379648
1,Ramol Hathijan,2022-05-25,35.97375553345553,45.61993868946888,27.92086873772706,0.6554103928067718,41.628774083258286,0.8676799473665817,0.036615432257028,0.4365434862501169
1,Ramol Hathijan,2022-05-26,35.17010347379575,45.0775392793069,26.85479451513808,0.7209196771269646,40.657309860436,0.8265622950270275,0.0402752014467722,0.4356060648461518
1,Ramol Hathijan,2022-05-27,34.5430958629745,45.41187714778385,27.088517289034563,0.4170860508867235,40.1312153912531,0.8042951142359732,0.0233011044823279,0.4290636782000514
1,Ramol Hathijan,2022-05-28,34.96379866794402,45.752535580316334,27.49282230924389,0.7026342245184978,40.29810546738359,0.8113588104257511,0.0392536586720122,0.4279364451047004
1,Ramol Hathijan,2022-05-29,34.99624436802661,45.14727173915061,26.838572444764207,0.8009482488306006,40.20524817339247,0.8074285844412814,0.0447461112431402,0.4273817159259535
1,Ramol Hathijan,2022-05-30,35.00298190510151,45.76391655420554,26.85469945447125,0.6757548754668221,40.54963464381266,0.8220048939218767,0.03775200566938,0.428130736086856
1,Ramol Hathijan,2022-05-31,35.16829863155659,46.00237400525864,26.927898608821355,0.8004507747726493,40.826849620993656,0.8337381402805857,0.0447183191484947,0.4314599841751613
1,Ramol Hathijan,2022-06-01,35.84398529479248,47.44389986563912,27.378836901586453,1.3306915579125658,41.78274405636726,0.8741967944889933,0.0743409734244348,0.4443026541096271
1,Ramol Hathijan,2022-06-02,35.058367334052214,47.04735478656581,25.829096961980564,0.4066516848382306,41.31293386593652,0.854311870657635,0.0227181738065455,0.4425663645463661
1,Ramol Hathijan,2022-06-03,35.60667103071206,46.5695325160239,27.004027748101223,1.4036913554181254,41.51070649496965,0.8626826845402491,0.0784192107695811,0.4509617394789307
1,Ramol Hathijan,2022-06-04,35.89661615428416,46.90754705238442,27.287198402660916,1.3529532041399577,41.742051999114224,0.8724744851915386,0.0755846519017904,0.4578820881992508
1,Ramol Hathijan,2022-06-05,36.01578123445872,46.80581599534144,27.802492034774957,0.5793727898931778,41.97833102233494,0.8824750992169264,0.0323674835991703,0.4577438491618901
1,Ramol Hathijan,2022-06-06,36.24370946892754,46.44082404123173,28.3463356165814,1.381683322095178,41.94120035638798,0.8809035273796147,0.0771897007372549,0.4641346786308535
1,Ramol Hathijan,2022-06-07,36.34531988451775,46.02318407424032,29.123617318331146,3.032294051293313,41.29462932185351,0.8535371227439624,0.1694034129410774,0.4783353553943534
1,Ramol Hathijan,2022-06-08,36.29685129150887,45.92372143411569,27.85082067863565,5.331810360633227,41.19083501267384,0.8491439827606129,0.2978691568057615,0.5068867197110035
1,Ramol Hathijan,2022-06-09,36.53450121664769,46.27502031911538,29.045962979465404,5.340486168225546,41.5014569031594,0.8622911914812134,0.29835384311629,0.5289174589873279
1,Ramol Hathijan,2022-06-10,37.101349811837856,46.72217445989748,30.45005303042853,7.918367347075112,42.12623957408038,0.8887353940027163,0.442370835685802,0.5699081557444072
1,Ramol Hathijan,2022-06-11,36.48455442100103,46.72324200289162,28.98626423607987,1.4233834289401486,42.09805422040055,0.8875424364583738,0.079519336419036,0.5439949749526966
1,Ramol Hathijan,2022-06-12,34.71151768211788,43.87691043086014,29.209754499797015,0.326315060716901,39.31264008111943,0.7696485526590203,0.018230054224438,0.4989782734994063
1,Ramol Hathijan,2022-06-13,33.7393440104515,40.84679306552501,28.63304916759266,0.0,37.84706373927496,0.7076173866259912,0.0,0.4554273994434831
1,Ramol Hathijan,2022-06-14,34.05638045048784,42.467823109278086,28.70353564918311,1.039507694517113,39.02865569877618,0.7576287882366829,0.0580735734235941,0.4411545338594796
1,Ramol Hathijan,2022-06-15,35.025031873572765,42.70344894700207,29.853458568914416,0.3873731547748207,38.83637206062925,0.749490298317887,0.0216411513496252,0.4244778911517626
1,Ramol Hathijan,2022-06-16,35.13737343657049,44.0353051785784,29.97054807276509,0.7651328936814608,39.33248885292445,0.7704886606931328,0.0427452355710156,0.419119608245856
1,Ramol Hathijan,2022-06-17,35.48532758651448,44.25614292065468,29.42818451558998,2.205620551523083,40.13688443442079,0.8045350589921372,0.1232201240251187,0.4325470032246876
1,Ramol Hathijan,2022-06-18,34.50465543611316,41.55116750794805,29.70261661396706,1.2910588126504408,38.44530787791787,0.732938334046404,0.0721268338330701,0.4235426774392024
1,Ramol Hathijan,2022-06-19,34.06577987802654,41.00445056173646,29.54552628513565,0.1745007238819411,37.87170199705319,0.7086602117694991,0.0097487307253995,0.4042412155816764
1,Ramol Hathijan,2022-06-20,34.63859823966336,43.43178288643161,29.900336245597163,0.0,39.18217969675173,0.7641267592645794,0.0,0.3975878647968603
