time,latitude,longitude,tdb,mrt,v,rh,utci,number,step,surface,valid_time
2021-04-01 11:00:00,23.0,72.5,37.55368,62.371887,1.6257974,18.12845,42.749375338924324,0,0 days,0.0,2021-04-01 11:00:00
2021-04-01 11:00:00,23.0,72.75,37.989227,63.10904,1.7631389,16.788876,43.182303443687005,0,0 days,0.0,2021-04-01 11:00:00
2021-04-01 11:00:00,22.75,72.25,38.37204,62.255432,2.1561816,16.70703,43.208411736603956,0,0 days,0.0,2021-04-01 11:00:00
2021-04-01 11:00:00,22.75,72.5,37.36618,61.605194,1.7482593,19.81176,42.49283982039811,0,0 days,0.0,2021-04-01 11:00:00
2021-04-01 11:00:00,22.75,72.75,37.41696,61.714905,1.936795,19.508997,42.47540446233651,0,0 days,0.0,2021-04-01 11:00:00
2021-04-01 12:00:00,23.25,72.25,37.26822,59.714935,1.1913719,22.099443,42.24145040717082,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,23.25,72.5,37.785797,60.148895,1.5207158,17.51573,42.38636136842458,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,23.25,72.75,37.447906,59.641937,1.463861,20.312914,42.204898789899595,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,23.0,72.25,37.55728,59.306396,1.3024963,21.094843,42.31503160249738,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,23.0,72.5,37.633453,59.62393,1.4769164,19.669779,42.317122368341074,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,23.0,72.75,38.016266,60.172638,1.839854,16.765448,42.47143370812445,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,22.75,72.25,38.45572,59.725433,1.779058,17.616549,42.87434758636113,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,22.75,72.5,37.13736,59.09247,1.309259,26.817667,42.32183807606605,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 12:00:00,22.75,72.75,37.082672,59.151154,1.4827034,26.08707,42.181418871468175,0,0 days,0.0,2021-04-01 12:00:00
2021-04-01 13:00:00,23.25,72.25,36.6994,58.246246,1.2938892,22.055502,41.337202990352615,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 13:00:00,23.25,72.5,36.720886,58.82788,2.0530708,20.476513,41.130065718443824,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 13:00:00,23.25,72.75,35.98065,58.975586,2.5305147,24.519505,40.4259386995994,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 13:00:00,23.0,72.25,37.45526,58.43158,1.7010678,18.027668,41.66847826432292,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 13:00:00,23.0,72.5,36.83612,58.821472,2.020732,20.681337,41.26812701143137,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 13:00:00,23.0,72.75,36.37909,59.415955,2.4135988,22.264223,40.86542092280673,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 13:00:00,22.75,72.25,37.576355,58.72003,2.3988023,15.788778,41.41663853112254,0,0 days,0.0,2021-04-01 13:00:00
