date,DayStress,year,NCTL,DayStress_norm,NCTL_norm,CTBI
2023-04-13,37.88297124675991,2023,0.0,0.7091371877411128,0.0,0.3562877974376514
2023-04-14,39.09684756158091,2023,0.0,0.7605150389511411,0.0,0.3634787140490271
2023-04-15,39.45638748428823,2023,0.0,0.7757327249932696,0.0,0.3707950085833094
2023-04-16,39.94438298019401,2023,0.0,0.796387349911549,0.0,0.37901460849504887
2023-04-17,40.69606214480668,2023,0.0,0.8282025025804133,0.0,0.3895406013335962
2023-04-18,39.66518442344844,2023,0.0,0.7845701476715962,0.0,0.3903639430842567
2023-04-19,39.2671540197226,2023,0.0,0.7677233350186041,0.0,0.38841326041177027
2023-04-20,37.377638191278805,2023,0.0,0.6877487429555782,0.0,0.37505159373157587
2023-04-21,38.04092001500122,2023,0.0,0.7158224391249871,0.0,0.3699094814808512
2023-04-22,37.947050246873296,2023,0.0,0.7118493597254542,0.0,0.36571404099541394
2023-04-23,37.38801412740297,2023,0.0,0.6881879090352218,0.0,0.35922801505207297
2023-04-24,38.384721570451546,2023,0.0,0.7303739918211182,0.0,0.3610157093096188
2023-04-25,38.41531926121064,2023,0.0,0.7316690525979017,0.0,0.36246135440641836
2023-04-26,38.14162058951578,2023,0.0,0.7200846354220921,0.0,0.36173564339780667
2023-04-27,38.07892824263399,2023,0.0,0.7174311541482813,0.0,0.36082962350070685
2023-04-28,37.978858863161406,2023,0.0,0.7131956734601351,0.0,0.35956008746951507
2023-04-29,34.01285664962603,2023,0.0,0.5453328779365968,0.0,0.3334919929191501
2023-04-30,34.35923148994103,2023,0.0,0.5599933460512792,0.0,0.3174433969510969
2023-05-01,34.85361040432806,2023,0.0,0.5809181519764179,0.0,0.3093481006622305
2023-05-02,37.00297551468447,2023,0.0,0.6718909796752616,0.0,0.3173273174148506
2023-05-03,38.66137317883332,2023,0.0,0.7420833933465528,0.0,0.33344163119237835
2023-05-04,38.89409559256668,2023,0.0,0.7519334723043865,0.0,0.3461991626803228
2023-05-05,40.24938907232927,2023,0.0,0.8092968674864007,0.0,0.36373394399918607
2023-05-06,40.12118770549533,2023,0.678511852342254,0.8038706880069141,0.004165626335635918,0.37581920795081275
2023-05-07,40.30348945594535,2023,3.125083593897898,0.8115866901198067,0.01918600312561429,0.387689349552382
2023-05-08,40.975511343796384,2023,1.6870303508605033,0.8400303133640612,0.01035728120931452,0.39894068387267373
2023-05-09,41.95744199715195,2023,0.4848157170009131,0.8815909619990975,0.0029764566553960644,0.4119435915090457
2023-05-10,41.786902021147085,2023,0.0,0.8743727821849276,0.0,0.41951643138407113
2023-05-11,42.015919751797554,2023,0.0,0.8840660587948705,0.0,0.42627141078808034
2023-05-12,42.23869554431681,2023,4.1603138559264465,0.8934951426162633,0.02554165104549491,0.43624550660092
2023-05-13,42.93531907796602,2023,14.625968989607905,0.9229800413857983,0.08979404176505465,0.45728796709327196
2023-05-14,41.75486283507935,2023,6.496329155299776,0.8730167094824783,0.03988328239346064,0.45703657574668116
2023-05-15,40.79857662880536,2023,16.30732308874436,0.8325414733976612,0.10011647443990693,0.459824295198312
2023-05-16,41.16973937519871,2023,8.682644727295703,0.848251100586256,0.05330585370636853,0.45711054978271204
2023-05-17,41.43533210316525,2023,6.276778506647268,0.8594924301132619,0.0385353826318342,0.4546815567596628
2023-05-18,41.10009672431164,2023,9.335482452478324,0.8453034446253804,0.05731385741555889,0.45366968503790484
2023-05-19,42.80043095171558,2023,14.066133763088168,0.9172708418603783,0.08635701357585364,0.46811295784196816
2023-05-20,42.43367742724527,2023,23.94693321611571,0.901747836937288,0.14701876661168237,0.48499406102172327
2023-05-21,41.94589702610035,2023,25.08280109663825,0.8811023159997718,0.15399226477619332,0.49476002983160106
2023-05-22,41.85365626522293,2023,6.145525665408009,0.8771981850516706,0.037729574612112966,0.48357118483168826
2023-05-23,41.18947578061912,2023,16.166927372959208,0.8490864526635062,0.09925453505142577,0.48075097753942153
2023-05-24,41.62742214572735,2023,7.356001877260596,0.8676227260134163,0.045161119940831065,0.47344326117073215
2023-05-25,40.59299195279596,2023,2.130956718398494,0.8238400111760921,0.013082703560178122,0.45694869002995303
2023-05-26,39.69269312676993,2023,0.0,0.7857344656906367,0.0,0.43772425287456257
2023-05-27,40.78178094993832,2023,20.21794549670335,0.8318305888707405,0.12412518060338429,0.44980034243331246
2023-05-28,39.812151143665886,2023,0.0,0.7907905790219445,0.0,0.4334788265566104
2023-05-29,38.502645389214194,2023,0.7022069975137342,0.7353651695387583,0.00431109928561063,0.4143866189132826
2023-05-30,39.08176269797115,2023,0.012883083519646732,0.7598765654356743,7.909384605203229e-05,0.40406398213155675
2023-05-31,41.14383318091415,2023,7.118993663280911,0.8471546094700532,0.04370604195728863,0.41647388520619094
2023-06-01,40.887734949427006,2023,4.825403354324806,0.8363151387003824,0.029624872761547686,0.4214227213636232
2023-06-02,40.55703301618704,2023,35.44135842003505,0.8223180333005814,0.21758714382890357,0.4509816815239589
2023-06-03,41.91364462296168,2023,32.766444554889794,0.8797372187906144,0.2011648932761068,0.47782249387677933
2023-06-04,39.89263631259283,2023,20.768249535122337,0.7941971493481413,0.12750369342837267,0.47273087213022263
2023-06-05,42.05071144029752,2023,24.547658551771512,0.8855386323785808,0.1507068337693203,0.48634843041334097
2023-06-06,41.762695541435065,2023,15.272047727751946,0.873348232238794,0.09376054964139707,0.4855102185713673
2023-06-07,41.526150221286535,2023,10.701437457640012,0.8633363470783098,0.06569994252689906,0.4792125964407384
2023-06-08,41.94138233356931,2023,28.062086254522946,0.8809112296441962,0.17228315928630658,0.4934279758480922
2023-06-09,41.72582910362747,2023,18.352767247438123,0.8717878439741941,0.11267418588756113,0.4930688875729278
2023-06-10,41.09625685139066,2023,16.673716276929177,0.8451409203078774,0.10236589294104521,0.48727424328838786
2023-06-11,39.65845578721975,2023,0.0,0.7842853551710893,0.0,0.4587347735775349
2023-06-12,37.65912153543544,2023,0.0,0.6996626498319253,0.0,0.42606373897906324
2023-06-13,37.99589053784551,2023,0.07842689820964921,0.7139165466142559,0.00048149070863917647,0.4054043228837785
2023-06-14,38.00738546613624,2023,0.0,0.714403074531623,0.0,0.39094348719838834
2023-06-15,34.244505478851885,2023,0.0,0.5551375169559339,0.0,0.3569310685822619
2023-06-16,32.90502121823268,2023,0.0,0.4984432539573051,0.0,0.3246182361011791
2023-06-17,35.190465266425186,2023,0.0,0.5951756828079285,0.0,0.3165091176920146
2023-06-18,34.72684432075738,2023,0.0,0.5755527214950326,0.0,0.3078892906086651
2023-06-19,37.03056350369173,2023,14.63916929217266,0.6730586534959735,0.0898750831319995,0.32996256392026146
2023-06-20,38.65804994112832,2023,10.402228543792901,0.7419427358427705,0.06386299225539543,0.35184465395890785
