date,year,DayStress_norm,NCTL_norm,CTBI_alpha_0.6,CTBI_alpha_0.7,CTBI_alpha_0.8
2021-05-28,2021,0.8042387900383252,0.0459231096929783,0.4088135832289352,0.40290076373243555,0.39356957708032786
2021-05-29,2021,0.8246686221673463,0.0400713602123345,0.41823614641329726,0.411741531969657,0.40132965990223035
2021-05-30,2021,0.8253890668345971,0.0,0.4160195012148977,0.41202743240394946,0.403602634605244
2021-05-31,2021,0.758419395170998,0.0,0.40129557976313823,0.40218211195841436,0.398724047201295
2021-06-01,2021,0.7557766864754762,0.0,0.3919326851529782,0.3948939813422115,0.39455690640858365
2021-06-02,2021,0.8130041213670296,0.0,0.39776043536519284,0.3983764051446025,0.39694593726356986
2021-06-03,2021,0.8033953467262228,0.0415148285121348,0.4076382962667872,0.40560000988697537,0.40204776733469166
2021-06-04,2021,0.8325903063237292,0.0,0.4111010390248182,0.4088085528694422,0.40489724450012626
2021-06-05,2021,0.7921669925801161,0.0781371710560936,0.42072145614213285,0.416711611554041,0.410948211963722
2021-06-06,2021,0.8155438591570733,0.0474741897989195,0.42503648347647827,0.4211508354312276,0.41506037446657684
2021-06-07,2021,0.8226714396804317,0.0409393506674325,0.4277440481554598,0.4243472033540389,0.4184093786080479
2021-06-08,2021,0.840724218587246,0.197643226095108,0.4643199178297467,0.4527981590501804,0.4385642473546737
2021-06-09,2021,0.8058652068407798,0.0814408280875401,0.45605315768351196,0.4500546165743743,0.43958200137657094
2021-06-10,2021,0.7744663502688262,0.0723505183211995,0.4429952683281123,0.44206076189056587,0.43634728796025934
2021-06-11,2021,0.8075877127384045,0.1238465961344707,0.45208402277144244,0.4491576796543274,0.44222126125549505
2021-06-12,2021,0.8543021019363122,0.2644446344790478,0.49499976094593745,0.4822223862203332,0.4656516826459321
2021-06-13,2021,0.8299472390613406,0.2122147342421508,0.5054322512282607,0.49387996634975695,0.47673754344709485
2021-06-14,2021,0.8240896862721043,0.2104828241102927,0.5101738528134359,0.5009018530021894,0.4848472857959156
2021-06-15,2021,0.8072865153614355,0.0762208370271829,0.48280578216578524,0.48315739995982526,0.47622856387559426
2021-06-16,2021,0.7705715828811888,0.0283971409994581,0.44947721407560054,0.4580554885539747,0.4608797234885401
2021-06-17,2021,0.6121814214851978,0.0,0.3921226127423999,0.41246605521056195,0.4299219209393519
2021-06-18,2021,0.4736975312560987,0.0,0.3300130738966597,0.35978086833580813,0.3913072898770914
2021-06-19,2021,0.4796181205120988,0.0,0.29393146844041557,0.32378932591188053,0.361007643952883
2021-06-20,2021,0.4756670589674515,0.0,0.2714922928577396,0.29800258698343407,0.33637282105905153
2021-06-21,2021,0.6419020524972064,0.0,0.29127578621408506,0.3048871187629848,0.3332884620969619
2021-06-22,2021,0.6381813279455184,0.0,0.3024017373175547,0.3091481823259171,0.3304489024721214
2021-06-23,2021,0.6497239783220875,0.0,0.31138583805495035,0.3138623243764551,0.3293315198099058
2021-06-24,2021,0.5634903054233495,0.0,0.29952956391764013,0.304227172877021,0.31981424639025957
2021-06-25,2021,0.6762120568599848,0.0,0.314960149722581,0.3143908295429124,0.3234726027982061
2021-06-26,2021,0.7018031035775953,0.0,0.32933671054906766,0.325344046216678,0.3289583925963244
2021-06-27,2021,0.7419447644224032,0.0,0.34599097921392125,0.33903254701503505,0.33736119051929986
2021-06-28,2021,0.561714200934178,0.0,0.31993742771518835,0.32157991305065126,0.3260603725088577
2021-06-29,2021,0.7600853783922313,0.0,0.3439795323075593,0.3391187458942906,0.3368568358463093
2021-06-30,2021,0.6814631691364372,0.0136762442628957,0.34541560206440214,0.34165403413590334,0.33899941001698075
2022-04-01,2022,0.7907738738340351,0.0,0.15815477476680703,0.11861608107510528,0.07907738738340349
2022-04-02,2022,0.8042157312886704,0.0,0.2557360111178183,0.20366361644587427,0.1436834830355898
2022-04-03,2022,0.7902370903887552,0.0,0.31148902474844203,0.2611000950704253,0.19397049546734735
2022-04-04,2022,0.7746329462017505,0.0,0.3418200040894153,0.2989650084795603,0.23263969099405293
2022-04-05,2022,0.808023027085222,0.0,0.3666966078706936,0.33047895999847554,0.26691405550376457
2022-04-06,2022,0.7684423764129997,0.0,0.37370644000501607,0.3466016284608828,0.29037548204431163
2022-04-07,2022,0.7810335201256143,0.0,0.3804305680281325,0.35977616794146017,0.3104037376480107
2022-04-08,2022,0.8231415962088139,0.0,0.3928866600586423,0.3753145569903442,0.3306371497392899
2022-04-09,2022,0.7733986630582594,0.0,0.39041172864683726,0.3787299893519799,0.3418495860972579
2022-04-10,2022,0.7539107103772672,0.0,0.38502917926355584,0.37819759910297596,0.348870739915533
2022-04-11,2022,0.7362182672141059,0.0,0.37826116100095464,0.37517105945419904,0.352718418653837
2022-04-12,2022,0.750796365469961,0.0,0.37711596969456496,0.3752391964384335,0.35725437147006567
2022-04-13,2022,0.7675016939704968,0.0,0.37976992061083836,0.37779269160247797,0.3625536665731022
2022-04-14,2022,0.7536084941686167,0.0,0.37858365120022636,0.3774961582470271,0.3654037826753434
2022-04-15,2022,0.7554813597413511,0.0,0.37824646266840606,0.37756951473412165,0.36787116211440984
2022-04-16,2022,0.7872696918223409,0.0,0.3844018159655118,0.3823891140872363,0.37302389887376197
2022-04-17,2022,0.7843159992054415,0.0,0.3875042894203954,0.38531977974188164,0.3768507190195537
2022-04-18,2022,0.7957123796844234,0.0,0.39164504958912194,0.38908070277198065,0.3810518131840853
2022-04-19,2022,0.7687740523481392,0.0,0.388741840223101,0.3876725997926073,0.3817188557820822
2022-04-20,2022,0.7019569344807379,0.0,0.3736364910300082,0.3766643600269358,0.3755707780737395
2022-04-21,2022,0.8042660247979733,0.0,0.3850350995775995,0.38430495573855106,0.38088322493878896
2022-04-22,2022,0.7960467970906268,0.0,0.39023041916468504,0.38842048858057976,0.38431125966009383
2022-04-23,2022,0.8053259301794458,0.0,0.39520343753470016,0.3926932315333227,0.3879816007460197
2022-04-24,2022,0.8217844259261643,0.0,0.40147894770605297,0.39815292596225055,0.39256372318943217
2022-04-25,2022,0.7935308443106326,0.0,0.3995935374857583,0.3977366748201703,0.393404062982609
2022-04-26,2022,0.8128727686988749,0.0,0.40233067623123,0.4003465876789504,0.3960105272559747
2022-04-27,2022,0.8636478933439801,0.0,0.41412798440753396,0.40978979537686233,0.40317321113917776
2022-04-28,2022,0.8871827563636886,0.0,0.42591334191725805,0.41993027021835694,0.4112568445477111
2022-04-29,2022,0.874541103181559,0.0,0.43045622578666665,0.4251323546300837,0.41645958595632476
2022-04-30,2022,0.8911471380341702,0.0719910025743322,0.45090136359370053,0.442063369332334,0.42948148282591003
2022-05-01,2022,0.8748349074539996,0.0245664902289456,0.45042109769280936,0.44435456818507557,0.43352532602902255
2022-05-02,2022,0.8519195115230987,0.0,0.44063656092030534,0.43883612445801773,0.4320122119755279
2022-05-03,2022,0.8128046322388649,0.0,0.42694286299995615,0.4291059819564421,0.4268902328043088
2022-05-04,2022,0.8681276530390962,0.0,0.4297912484077929,0.4305933353253739,0.4283249515473567
2022-05-05,2022,0.8426592551606117,0.0,0.4264066000767981,0.42781422300185346,0.42692588675394655
2022-05-06,2022,0.8682892300874681,0.0,0.42950180606357247,0.4297133406144176,0.42836963241190407
2022-05-07,2022,0.8331968351723134,0.0106223680789486,0.4264649242883959,0.4273722189177816,0.4270776262546494
2022-05-08,2022,0.8756436429248905,0.002908971607244,0.4315894774794644,0.4309434454222673,0.42951736245693295
2022-05-09,2022,0.8762738610557663,0.0,0.4342084586988319,0.4331014909539521,0.431241276071123
2022-05-10,2022,0.8802127791750615,0.0190423769994234,0.44037610645419606,0.43805931709393925,0.4349185364743469
2022-05-11,2022,0.9465975906324832,0.1125486960073496,0.4760549212004842,0.46551346496173235,0.4538494578434608
2022-05-12,2022,0.9653936199328524,0.0358453089482805,0.4858807384965171,0.47604526480538256,0.46320345916288197
2022-05-13,2022,0.869986187740876,0.0,0.46552568064608546,0.4637296135248992,0.4575613861043932
2022-05-14,2022,0.9048057917708108,0.0724660616854511,0.47476977907890366,0.4712015074858687,0.46377629422914074
2022-05-15,2022,0.8898363656857302,0.1126064781263273,0.4853504362097537,0.48020748181191675,0.47126531976451835
2022-05-16,2022,0.8425592730168134,0.0,0.45972211632921495,0.4625291282208638,0.461268183113296
2022-05-17,2022,0.8121169326390836,0.0,0.4382566563253457,0.44558792965046723,0.4502262397545451
2022-05-18,2022,0.8586343786420404,0.0113131736195439,0.4369435042475243,0.44240368359456467,0.4471757470297945
2022-05-19,2022,0.933137906762296,0.2063133796115867,0.49005635982329115,0.4806002714722777,0.4716857262612239
2022-05-20,2022,0.881108628597021,0.0,0.4702555416133789,0.46858648432014754,0.46545944386868127
2022-05-21,2022,0.830021403058385,0.0044281044229986,0.449043226464304,0.4531779651463108,0.45581250584308336
2022-05-22,2022,0.7901290794233491,0.0279451854889556,0.43304078886104336,0.4399357153392633,0.4464574311656972
2022-05-23,2022,0.7753802954726285,0.0602707042658026,0.42695467326431225,0.43330265069824897,0.44073104490640086
2022-05-24,2022,0.8241955099377183,0.0194319230568863,0.4248982905575083,0.429855970437965,0.4369475792245811
2022-05-25,2022,0.8676799473665817,0.036615432257028,0.43579805025922697,0.4365434862501169,0.4399876013420258
2022-05-26,2022,0.8265622950270275,0.0402752014467722,0.4348463294502961,0.4356060648461518,0.43867383072100063
2022-05-27,2022,0.8042951142359732,0.0233011044823279,0.42642704141383786,0.4290636782000514,0.4336986864486306
2022-05-28,2022,0.8113588104257511,0.0392536586720122,0.4259787186678554,0.42793644510470047,0.43202019606868075
2022-05-29,2022,0.8074285844412814,0.0447461112431402,0.4260221703375976,0.4273817159259536,0.43083362642338674
2022-05-30,2022,0.8220048939218767,0.03775200566938,0.42756468212080995,0.428130736086856,0.43064259109783504
2022-05-31,2022,0.8337381402805857,0.0447183191484947,0.43223010115830207,0.43145998417516124,0.4323597188211761
2022-06-01,2022,0.8741967944889933,0.0743409734244348,0.44904561427766687,0.4443026541096271,0.44074155184828373
2022-06-02,2022,0.854311870657635,0.0227181738065455,0.44483337745943624,0.44256636454636605,0.44029624592504507
2022-06-03,2022,0.8626826845402491,0.0784192107695811,0.4551204055376278,0.4509617394789308,0.4463471862710191
2022-06-04,2022,0.8724744851915386,0.0755846519017904,0.4626840707412425,0.45788208819925086,0.4518836627261482
2022-06-05,2022,0.8824750992169264,0.0323674835991703,0.4605789590079648,0.4577438491618901,0.4529911884625283
2022-06-06,2022,0.8809035273796147,0.0771897007372549,0.4679660210281528,0.4641346786308535,0.45820227358170956
2022-06-07,2022,0.8535371227439624,0.1694034129410774,0.48536771975389964,0.47833535539435346,0.46885587243387167
2022-06-08,2022,0.8491439827606129,0.2978691568057615,0.5206232597656146,0.5068867197110035,0.4897860119037348
2022-06-09,2022,0.8622911914812134,0.29835384311629,0.5445029627788694,0.528917458987328,0.5078933129827381
2022-06-10,2022,0.8887353940027163,0.442370835685802,0.5929230236050254,0.5699081557444075,0.5394252733550423
2022-06-11,2022,0.8875424364583738,0.079519336419036,0.5491661687384972,0.5439949749526967,0.5282463959717748
2022-06-12,2022,0.7696485526590203,0.018230054224438,0.48707542261979,0.4989782734994064,0.5013849774657657
2022-06-13,2022,0.7076173866259912,0.0,0.43376873089707224,0.45542739944348315,0.4718697206352117
2022-06-14,2022,0.7576287882366829,0.0580735734235941,0.4234017108702987,0.4411545338594797,0.4590660126741971
2022-06-15,2022,0.749490298317887,0.0216411513496252,0.4082673164556816,0.4244778911517626,0.44436595510610893
2022-06-16,2022,0.7704886606931328,0.0427452355710156,0.4076071691262386,0.41911960824585603,0.436816153711302
2022-06-17,2022,0.8045350589921372,0.1232201240251187,0.4301153380791944,0.43254700322468764,0.44222844127076716
2022-06-18,2022,0.732938334046404,0.0721268338330701,0.4190822364234114,0.42354267743920243,0.4342892698045611
2022-06-19,2022,0.7086602117694991,0.0097487307253995,0.3951311303530266,0.4042412155816765,0.41927231009313876
2022-06-20,2022,0.7641267592645794,0.0,0.38990403006473184,0.3975878647968605,0.411830524000969
2022-06-21,2022,0.7640584700284426,0.0887740141287039,0.40450891487026835,0.40623637798137424,0.41474766761648985
2022-06-22,2022,0.8961145569599577,0.2050048817475176,0.46292923666365604,0.44953338039308327,0.44191007796393944
2022-06-23,2022,0.8204113761372769,0.254845300712771,0.4928088773682032,0.47596186780266553,0.46105373005615635
2022-06-24,2022,0.8986866770296411,0.2172620986246894,0.5188750815517881,0.5005656238100155,0.4804378616103581
2022-06-25,2022,0.90673745519556,0.5820003483993423,0.6090726096500533,0.5737066072062462,0.5332240696477767
2022-06-26,2022,0.9070016105768652,0.0151872917342762,0.5498813462522602,0.5399229603910436,0.5187981459493355
2022-06-27,2022,0.6824444759427969,0.0028522259421561,0.4669881481283467,0.4807405775564734,0.48356818694796366
2022-06-28,2022,0.7480586033745181,0.0,0.42980460955191163,0.4487271947957091,0.46166040989582274
2022-06-29,2022,0.7527051191495676,0.1268018079735012,0.43378415115576074,0.4460350754254567,0.4572790206289651
2022-06-30,2022,0.7070263501717697,0.0,0.4016757607278104,0.4182785053235851,0.436525851520349
2023-04-01,2023,0.6277190950775253,0.0,0.12554381901550507,0.09415786426162881,0.06277190950775252
2023-04-02,2023,0.62476827360848,0.0,0.20027994613099903,0.15962574602441215,0.11269435496704999
2023-04-03,2023,0.6244212638031968,0.0,0.2450522204392388,0.20540121178756804,0.15259761035395966
2023-04-04,2023,0.6487076509512544,0.0,0.2767728624537942,0.2410869958939858,0.18694885337829314
2023-04-05,2023,0.6802189640228647,0.0,0.30210751027684946,0.2707937417292198,0.21758097910492097
2023-04-06,2023,0.6538928551693236,0.0,0.3120430771999744,0.2876395474858524,0.23945406880086914
2023-04-07,2023,0.559758692338208,0.0,0.29917758478762624,0.2853114870908279,0.2475391242745161
2023-04-08,2023,0.7345385974975418,0.0,0.32641427037208415,0.30989883058821077,0.27148515916936705
2023-04-09,2023,0.7465046893761408,0.0,0.34514950009847867,0.32890488481816865,0.2918385962731077
2023-04-10,2023,0.7604860947627854,0.0,0.3591869190116443,0.34430633358713586,0.3095194864947647
2023-04-11,2023,0.7771575890163531,0.0,0.37094366921025723,0.3575880718634481,0.325331348097447
2023-04-12,2023,0.7114196577466186,0.0,0.3648501330754781,0.3570245989664065,0.33140704425261946
2023-04-13,2023,0.7091371877411128,0.0,0.3607375173935094,0.3562877974376515,0.3360393541762069
2023-04-14,2023,0.7605150389511411,0.0,0.36854551822633386,0.3634787140490272,0.34488298723607963
2023-04-15,2023,0.7757327249932696,0.0,0.3762738559344543,0.3707950085833095,0.35347966228819067
2023-04-16,2023,0.796387349911549,0.0,0.38504178354298235,0.37901460849504903,0.3624224648217074
2023-04-17,2023,0.8282025025804133,0.0,0.3966655706418721,0.3895406013335963,0.37275822211540727
2023-04-18,2023,0.7845701476715962,0.0,0.3949133719194425,0.3903639430842568,0.37666359245948544
2023-04-19,2023,0.7677233350186041,0.0,0.3904926901553863,0.3884132604117704,0.3781032074694488
2023-04-20,2023,0.6877487429555782,0.0,0.3718453626843474,0.375051593731576,0.37125744027111685
2023-04-21,2023,0.7158224391249871,0.0,0.3662717054356059,0.36990948148085123,0.36858819612939214
2023-04-22,2023,0.7118493597254542,0.0,0.36213289520645436,0.365714040995414,0.3660554928760591
2023-04-23,2023,0.6881879090352218,0.0,0.35491731893091694,0.359228015052073,0.36166318520436946
2023-04-24,2023,0.7303739918211182,0.0,0.35902518972277375,0.36101570930961885,0.3623679473456074
2023-04-25,2023,0.7316690525979017,0.0,0.36174892435324457,0.36246135440641847,0.36306126313627607
2023-04-26,2023,0.7200846354220921,0.0,0.3610662816963652,0.3617356433978067,0.3624574740512301
2023-04-27,2023,0.7174311541482813,0.0,0.36012599984747534,0.3608296235007069,0.36170909465581214
2023-04-28,2023,0.7131956734601351,0.0,0.35871473460051223,0.3595600874695151,0.36068684307066323
2023-04-29,2023,0.5453328779365968,0.0,0.3242954163476267,0.3334919929191501,0.3430827622501903
2023-04-30,2023,0.5599933460512792,0.0,0.30657591901883186,0.3174433969510969,0.33046554440528014
2023-05-01,2023,0.5809181519764179,0.0,0.3001291818065827,0.3093481006622305,0.3224642507218659
2023-05-02,2023,0.6718909796752616,0.0,0.31445570501900194,0.3173273174148506,0.3251604985450189
2023-05-03,2023,0.7420833933465528,0.0,0.33709010168071174,0.33344163119237835,0.3343367381706704
2023-05-04,2023,0.7519334723043865,0.0,0.35264075546930435,0.3461991626803228,0.342662737766975
2023-05-05,2023,0.8092968674864007,0.0,0.3734438267788628,0.36373394399918607,0.35505987696222
2023-05-06,2023,0.8038706880069141,0.0,0.38484043366870047,0.37519436400046735,0.36443497037046746
2023-05-07,2023,0.8115866901198067,0.0,0.3932215982251816,0.3843740583182982,0.3727066453083546
2023-05-08,2023,0.8400303133640612,0.0,0.4039390216079212,0.3950663878274179,0.3821683475830898
2023-05-09,2023,0.8815909619990975,0.0,0.4186816053645722,0.40878511577905713,0.3938937742663816
2023-05-10,2023,0.8743727821849276,0.0,0.4260835196557289,0.4173054983730792,0.40255229763159806
2023-05-11,2023,0.8840660587948705,0.0,0.43246332355241146,0.42472375768038595,0.41044844398476554
2023-05-12,2023,0.8934951426162633,0.017950728282648,0.4417671683112291,0.4340235110111069,0.41950334227770353
2023-05-13,2023,0.9229800413857984,0.0798138980653557,0.46561908887696823,0.454235548625448,0.4358820677672782
2023-05-14,2023,0.8730167094824783,0.0198824481690237,0.45795128485648134,0.4518997576855389,0.43799556997897277
2023-05-15,2023,0.8325414733976612,0.1010617528366209,0.4614914161607452,0.45637031431501957,0.44375677860660645
2023-05-16,2023,0.848251100586256,0.0457191295823508,0.4556888957301685,0.4535547545458047,0.44440244590214584
2023-05-17,2023,0.8594924301132619,0.0257964106903877,0.450471105598831,0.4502816543026107,0.4440508408020817
2023-05-18,2023,0.8453034446253804,0.0524373002764309,0.4498308123396609,0.44985826974709914,0.4450147471318465
2023-05-19,2023,0.9172708418603784,0.0764738435247838,0.468647424480829,0.46396249163074377,0.4553862662439934
2023-05-20,2023,0.901747836937288,0.1475784658852895,0.4910537152530129,0.4821726895649073,0.4692416432774525
2023-05-21,2023,0.8811023159997718,0.1559880295819213,0.5020502982681463,0.4930844345326891,0.4791023491801313
2023-05-22,2023,0.8771981850516706,0.0078138493860033,0.4782325858484226,0.4779109093385334,0.4717830827878724
2023-05-23,2023,0.8490864526635062,0.1010483986894277,0.4769665217796404,0.4770578642399135,0.47243995136559136
2023-05-24,2023,0.8676227260134163,0.0465564653310825,0.46901575133668394,0.4710673836696142,0.46936988022692294
2023-05-25,2023,0.8238400111760921,0.0008466199397463,0.44634677702517805,0.45345016323610576,0.4579645672931222
2023-05-26,2023,0.7857344656906367,0.0,0.4249549593532342,0.4352752841188695,0.4449451004035614
2023-05-27,2023,0.8318305888707405,0.1288464665107493,0.4471083866882385,0.44879425719043214,0.4520237858609981
2023-05-28,2023,0.7907905790219445,0.0,0.42642314781733204,0.43277456688659416,0.44069808659099297
2023-05-29,2023,0.7353651695387583,0.0026569245310443,0.40345830750435974,0.41364551093108637,0.4263606786797746
2023-05-30,2023,0.7598765654356743,0.0,0.3940502975897507,0.4035333424671116,0.41707619948738717
2023-05-31,2023,0.8471546094700532,0.0407903744640147,0.414019175340664,0.4156650873170883,0.4224554579833165
2023-06-01,2023,0.8363151387003824,0.0297938901438847,0.4216333109732518,0.4208819154486019,0.42457526927107997
2023-06-02,2023,0.8223180333005814,0.2205676952611222,0.46155713229629175,0.4510502000982769,0.4439487882730343
2023-06-03,2023,0.8797372187906144,0.1961422308500866,0.4921101693059152,0.477117057514899,0.46274697558249756
2023-06-04,2023,0.7941971493481413,0.1087723519102913,0.47586000183523564,0.4694273654491942,0.4604945305918413
2023-06-05,2023,0.8855386323785808,0.1457247421654485,0.4917686760099472,0.4832886619960403,0.471521961927876
2023-06-06,2023,0.873348232238794,0.0745911313302745,0.484649078319782,0.4804929679325885,0.4720115058992076
2023-06-07,2023,0.8633363470783098,0.0404027836442504,0.4715372731363813,0.471905947161196,0.4679831177916221
2023-06-08,2023,0.8809112296441962,0.1594536979159224,0.4909953493938525,0.48638890214685504,0.4784229869893096
2023-06-09,2023,0.8717878439741941,0.1128365986721529,0.4915220981655809,0.48816589789975057,0.48120083385608237
2023-06-10,2023,0.8451409203078774,0.0918432347977778,0.4823100899204796,0.48226375179567366,0.4786590825954314
2023-06-11,2023,0.7842853551710893,0.0,0.4462431249865056,0.45522742953263495,0.4613558015934541
2023-06-12,2023,0.6996626498319253,0.0,0.4076784049582884,0.42360859814763324,0.4390509062579558
2023-06-13,2023,0.7139165466142559,0.0,0.3873903522978242,0.4036135006954817,0.4226323796677902
2023-06-14,2023,0.714403074531623,0.0,0.3753148262850191,0.3896899116665806,0.4095462111873945
2023-06-15,2023,0.5551375169559339,0.0,0.33621639916219825,0.3560535657099965,0.383150720645509
2023-06-16,2023,0.4984432539573051,0.0,0.30141849028878,0.32400398409059333,0.35636490191213765
2023-06-17,2023,0.5951756828079285,0.0,0.29988623073485365,0.3160791412846046,0.344609489810503
2023-06-18,2023,0.5755527214950326,0.0,0.2950422827399187,0.3075883071234781,0.33324286399790565
2023-06-19,2023,0.6730586534959735,0.073388087651261,0.32631471787339816,0.32727882615851983,0.3412389653130479
2023-06-20,2023,0.7419427358427705,0.0306896017190115,0.35031529823639523,0.3449900289452312,0.35025440600661656
2023-06-21,2023,0.7375460674958945,0.0668292880704242,0.37106425005510085,0.3621493235966096,0.3606410603619251
2023-06-22,2023,0.7675733308371628,0.2702895945321155,0.4302111351069162,0.40918396532301854,0.39229914082646794
2023-06-23,2023,0.7967503254060302,0.3191122091813534,0.48129918798162646,0.4538081559142205,0.42542556611991267
2023-06-24,2023,0.6433220101834444,0.0,0.41744391482566473,0.414164010667471,0.4046726539142746
2023-06-25,2023,0.6225829938186589,0.0,0.3749829476591306,0.38330225654002853,0.3859964225132856
